protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,pair_schedule,matched_rreq_timing,discovery_record_count,discovery_candidate_path_total,discovery_multi_candidate_count,discovery_candidate_fingerprints_json,discovery_records_json,scheduled_unicast_flows,scheduled_broadcast_flows,scheduled_distinct_unicast_pairs,observed_distinct_unicast_pairs,scheduled_rate_per_min,scheduled_trace_sha256,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshtastic-like,38,600.0,36,36,0,0.666667,1.0,0.0,0.472515,0.568142,0.472515,1.165312,1.300869,36,24,0,477,428,49,49,34.313472,21.568545,0.035948,13.588135,55.758166,69.346301,2.889429,1.429728,0.568142,7781,15592,23373,0.332905,13723,0.58713,4639,1599,0,0,0,0,0,0,0,0,0.0,0.102725,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,0,0,0,[],[],36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
meshcore-like,38,600.0,36,36,0,0.583333,0.611111,0.0,0.603611,0.48135,0.603611,2.143872,2.215808,22,21,0,277,45,232,31,19.926272,10.538237,0.017564,7.890804,31.610313,39.501116,1.881006,0.94887,0.48135,4482,9091,13573,0.330214,7186,0.529433,969,0,196,5,4,4,32,4,0,0,0.0,0.837545,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,24,4,"[{""key"":[16,6,2],""candidate_count"":7,""sha256"":""ee877d6217d023578ce730e5020f39270769dff7ecc50d6a4b27d8c9c2f175af""},{""key"":[29,42,1],""candidate_count"":9,""sha256"":""d8b9033776ce5c1031181d48784a34696163859d5306680a2a979db3342daa01""},{""key"":[30,9,4],""candidate_count"":4,""sha256"":""0cde7ea44ac5002af529c390119eeb35b2c3ca07fe5000892112eab47d5c75de""},{""key"":[42,25,3],""candidate_count"":4,""sha256"":""dfd835a9e8bb2c76f3c487d5a53673aff9da6399a78c7d7d2caf75c4dd11976e""}]","[{""key"":[16,6,2],""started_at"":5.917939928330964,""closed_at"":7.917939928330964,""candidate_paths"":[[16,5,21,6],[16,6],[16,13,6],[16,13,8,6],[16,28,27,6],[16,37,6],[16,45,41,6]],""selected_path"":[16,6]},{""key"":[29,42,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[29,4,44,42],[29,18,42],[29,22,36,42],[29,22,42],[29,22,49,42],[29,33,1,42],[29,42],[29,43,47,42],[29,48,42]],""selected_path"":[29,42]},{""key"":[30,9,4],""started_at"":59.029109488423316,""closed_at"":61.029109488423316,""candidate_paths"":[[30,7,3,9],[30,9],[30,14,9],[30,24,19,9]],""selected_path"":[30,9]},{""key"":[42,25,3],""started_at"":45.78619743531913,""closed_at"":47.78619743531913,""candidate_paths"":[[42,10,25],[42,29,26,25],[42,39,25],[42,44,32,25]],""selected_path"":[42,10,25]}]",36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
etx-mesh,38,600.0,36,36,0,0.583333,0.611111,0.0,0.603611,0.48135,0.603611,2.143872,2.215808,22,21,0,277,45,232,31,19.926272,10.538237,0.017564,7.890804,31.610313,39.501116,1.881006,0.94887,0.48135,4482,9091,13573,0.330214,7186,0.529433,969,0,196,5,4,4,32,4,0,0,0.417292,0.837545,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,24,4,"[{""key"":[16,6,2],""candidate_count"":7,""sha256"":""ee877d6217d023578ce730e5020f39270769dff7ecc50d6a4b27d8c9c2f175af""},{""key"":[29,42,1],""candidate_count"":9,""sha256"":""d8b9033776ce5c1031181d48784a34696163859d5306680a2a979db3342daa01""},{""key"":[30,9,4],""candidate_count"":4,""sha256"":""0cde7ea44ac5002af529c390119eeb35b2c3ca07fe5000892112eab47d5c75de""},{""key"":[42,25,3],""candidate_count"":4,""sha256"":""dfd835a9e8bb2c76f3c487d5a53673aff9da6399a78c7d7d2caf75c4dd11976e""}]","[{""key"":[16,6,2],""started_at"":5.917939928330964,""closed_at"":7.917939928330964,""candidate_paths"":[[16,5,21,6],[16,6],[16,13,6],[16,13,8,6],[16,28,27,6],[16,37,6],[16,45,41,6]],""selected_path"":[16,6]},{""key"":[29,42,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[29,4,44,42],[29,18,42],[29,22,36,42],[29,22,42],[29,22,49,42],[29,33,1,42],[29,42],[29,43,47,42],[29,48,42]],""selected_path"":[29,42]},{""key"":[30,9,4],""started_at"":59.029109488423316,""closed_at"":61.029109488423316,""candidate_paths"":[[30,7,3,9],[30,9],[30,14,9],[30,24,19,9]],""selected_path"":[30,9]},{""key"":[42,25,3],""started_at"":45.78619743531913,""closed_at"":47.78619743531913,""candidate_paths"":[[42,10,25],[42,29,26,25],[42,39,25],[42,44,32,25]],""selected_path"":[42,10,25]}]",36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
ett-mesh,38,600.0,36,36,0,0.583333,0.611111,0.0,0.603611,0.48135,0.603611,2.143872,2.215808,22,21,0,277,45,232,31,19.926272,10.538237,0.017564,7.890804,31.610313,39.501116,1.881006,0.94887,0.48135,4482,9091,13573,0.330214,7186,0.529433,969,0,196,5,4,4,32,4,0,0,0.878512,0.837545,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,24,4,"[{""key"":[16,6,2],""candidate_count"":7,""sha256"":""ee877d6217d023578ce730e5020f39270769dff7ecc50d6a4b27d8c9c2f175af""},{""key"":[29,42,1],""candidate_count"":9,""sha256"":""d8b9033776ce5c1031181d48784a34696163859d5306680a2a979db3342daa01""},{""key"":[30,9,4],""candidate_count"":4,""sha256"":""0cde7ea44ac5002af529c390119eeb35b2c3ca07fe5000892112eab47d5c75de""},{""key"":[42,25,3],""candidate_count"":4,""sha256"":""dfd835a9e8bb2c76f3c487d5a53673aff9da6399a78c7d7d2caf75c4dd11976e""}]","[{""key"":[16,6,2],""started_at"":5.917939928330964,""closed_at"":7.917939928330964,""candidate_paths"":[[16,5,21,6],[16,6],[16,13,6],[16,13,8,6],[16,28,27,6],[16,37,6],[16,45,41,6]],""selected_path"":[16,6]},{""key"":[29,42,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[29,4,44,42],[29,18,42],[29,22,36,42],[29,22,42],[29,22,49,42],[29,33,1,42],[29,42],[29,43,47,42],[29,48,42]],""selected_path"":[29,42]},{""key"":[30,9,4],""started_at"":59.029109488423316,""closed_at"":61.029109488423316,""candidate_paths"":[[30,7,3,9],[30,9],[30,14,9],[30,24,19,9]],""selected_path"":[30,9]},{""key"":[42,25,3],""started_at"":45.78619743531913,""closed_at"":47.78619743531913,""candidate_paths"":[[42,10,25],[42,29,26,25],[42,39,25],[42,44,32,25]],""selected_path"":[42,10,25]}]",36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
minhop-mesh,38,600.0,36,36,0,0.611111,0.638889,0.0,0.488535,0.373465,0.488535,2.143872,2.215808,23,22,0,278,45,233,32,19.998208,10.533235,0.017555,7.91929,31.757019,39.676309,1.803469,0.909009,0.373465,4611,9011,13622,0.338497,7179,0.527015,930,0,196,5,4,4,32,4,0,0,0.873647,0.838129,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,25,4,"[{""key"":[16,6,2],""candidate_count"":9,""sha256"":""161c66fd9ad7ec360fab8cd68379e9bbff791e69e77e18b0929456e041ed1bb4""},{""key"":[29,42,1],""candidate_count"":8,""sha256"":""4be70bd72e9103ce48dfb6c080d4208685b25b88059614c3f2e1ea1955fcf28c""},{""key"":[30,9,4],""candidate_count"":6,""sha256"":""335dfc3267bc8e7ab4fb7cf309b3002181e422438b81ce378c754e78cb4d8338""},{""key"":[42,25,3],""candidate_count"":2,""sha256"":""75fe8633245711067729b67f94ab90573bcef99ef1921f04c71203d9ec7a80fb""}]","[{""key"":[16,6,2],""started_at"":5.917939928330964,""closed_at"":7.917939928330964,""candidate_paths"":[[16,1,27,6],[16,6],[16,13,6],[16,17,15,6],[16,17,30,6],[16,28,6],[16,37,6],[16,38,21,6],[16,47,6]],""selected_path"":[16,6]},{""key"":[29,42,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[29,4,44,42],[29,18,42],[29,22,36,42],[29,22,42],[29,33,1,42],[29,42],[29,43,47,42],[29,48,42]],""selected_path"":[29,42]},{""key"":[30,9,4],""started_at"":59.029109488423316,""closed_at"":61.029109488423316,""candidate_paths"":[[30,7,9],[30,9],[30,14,3,9],[30,14,9],[30,24,19,9],[30,25,9]],""selected_path"":[30,9]},{""key"":[42,25,3],""started_at"":45.78619743531913,""closed_at"":47.78619743531913,""candidate_paths"":[[42,14,11,25],[42,40,25]],""selected_path"":[42,40,25]}]",36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
meshecho,38,600.0,36,36,0,0.611111,0.666667,0.0,0.582714,0.447232,0.582714,2.143872,2.215808,24,22,0,279,45,234,33,20.070144,10.450105,0.017417,7.947777,31.752129,39.699906,1.804541,0.912279,0.447232,4488,9183,13671,0.328286,7197,0.526443,841,0,196,5,4,4,32,4,0,0,0.873675,0.83871,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,23,4,"[{""key"":[16,6,2],""candidate_count"":5,""sha256"":""70c43186207f021ee5a6c467b65cb2a980d71dca66e830169436e4b9bae6f4ca""},{""key"":[29,42,1],""candidate_count"":7,""sha256"":""6c380b0ce72de426ae11140e918ac083148d50730eb6d860cf723600acdc36a8""},{""key"":[30,9,4],""candidate_count"":5,""sha256"":""51bc6aa794d82261294de750755eda24f88e6d91b523fa154016d70be16155ad""},{""key"":[42,25,3],""candidate_count"":6,""sha256"":""f06cff8d72d2b2bc8c410ab6abe7124bbf24616a8c475b41803e80d8eb8b9522""}]","[{""key"":[16,6,2],""started_at"":5.917939928330964,""closed_at"":7.917939928330964,""candidate_paths"":[[16,6],[16,28,6],[16,28,8,6],[16,28,27,6],[16,37,6]],""selected_path"":[16,6]},{""key"":[29,42,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[29,14,9,42],[29,18,42],[29,22,36,42],[29,22,42],[29,33,1,42],[29,42],[29,48,42]],""selected_path"":[29,42]},{""key"":[30,9,4],""started_at"":59.029109488423316,""closed_at"":61.029109488423316,""candidate_paths"":[[30,9],[30,14,3,9],[30,14,9],[30,24,19,9],[30,39,9]],""selected_path"":[30,9]},{""key"":[42,25,3],""started_at"":45.78619743531913,""closed_at"":47.78619743531913,""candidate_paths"":[[42,10,25],[42,24,28,25],[42,29,26,25],[42,33,32,25],[42,35,12,25],[42,39,25]],""selected_path"":[42,10,25]}]",36,0,4,4,3.6,3aab77c111641b991044760530f48959394e8f518c12da87bd97531f0c818952,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.6616260607337525,0.9992050438804394,0.9999972718559133,0.9999999961881794,0.9999999999999661,0.1404081632653061,0.035918367346938776
meshtastic-like,39,600.0,46,46,0,0.5,0.978261,0.0,0.504619,0.592566,0.504619,1.385568,1.548235,45,23,0,675,615,60,60,48.5568,27.567267,0.045945,19.228493,78.353378,97.581871,4.24269,2.111165,0.592566,9884,23191,33075,0.298836,20043,0.605986,6074,2114,0,0,0,0,0,0,0,0,0.0,0.088889,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,0,0,0,[],[],46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
meshcore-like,39,600.0,46,46,0,0.26087,0.326087,0.0,0.388469,0.248431,0.388469,0.743872,1.155373,15,12,0,266,42,224,23,19.134976,9.885495,0.016476,7.57745,30.37309,37.95054,3.162545,1.594581,0.248431,3899,9135,13034,0.299141,7333,0.562605,876,0,196,5,4,3,31,15,0,0,0.0,0.842105,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,16,4,"[{""key"":[4,16,3],""candidate_count"":3,""sha256"":""98e37b945ac38ca74adc95dad7244aa76bc0fb54e134d2cd7744836a56c6fec9""},{""key"":[8,39,4],""candidate_count"":6,""sha256"":""77487790cefe3d94179043afef945e8158cc7c1c775bfbb98fb207206fa58af4""},{""key"":[42,40,2],""candidate_count"":2,""sha256"":""099c19881fd38037f68ad02d9244c5ee8fecbbcbc39fde7d919d9e3d660b91ce""},{""key"":[46,14,1],""candidate_count"":5,""sha256"":""b2f31a24e817732e06c23b6f24b495f5856815fca3078bd83a50aa36c410c61e""}]","[{""key"":[4,16,3],""started_at"":11.047800428901063,""closed_at"":13.047800428901063,""candidate_paths"":[[4,30,16],[4,34,16],[4,47,18,16]],""selected_path"":[4,30,16]},{""key"":[8,39,4],""started_at"":17.363738543523162,""closed_at"":19.363738543523162,""candidate_paths"":[[8,13,15,39],[8,13,39],[8,31,6,39],[8,31,41,39],[8,32,25,39],[8,39]],""selected_path"":[8,39]},{""key"":[42,40,2],""started_at"":3.2346965419599223,""closed_at"":5.234696541959922,""candidate_paths"":[[42,43,40],[42,44,40]],""selected_path"":[42,43,40]},{""key"":[46,14,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[46,12,4,14],[46,14],[46,17,14],[46,22,42,14],[46,34,14]],""selected_path"":[46,14]}]",46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,1,0.75,0.025510204081632654,0,1.3333333333333333,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
etx-mesh,39,600.0,46,46,0,0.347826,0.391304,0.0,0.49728,0.350108,0.49728,2.165453,2.26976,18,16,0,274,45,229,28,19.710464,10.471877,0.017453,7.805344,31.351132,39.156475,2.44728,1.231904,0.350108,4269,9157,13426,0.317965,7420,0.552659,835,0,196,5,4,3,31,15,0,0,0.397036,0.835766,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,14,4,"[{""key"":[4,16,3],""candidate_count"":3,""sha256"":""98e37b945ac38ca74adc95dad7244aa76bc0fb54e134d2cd7744836a56c6fec9""},{""key"":[8,39,4],""candidate_count"":4,""sha256"":""f66d7c014081a6f3b2dbdb4895024c5bb109841faeb22296d444c9ccc6d3984a""},{""key"":[42,40,2],""candidate_count"":2,""sha256"":""099c19881fd38037f68ad02d9244c5ee8fecbbcbc39fde7d919d9e3d660b91ce""},{""key"":[46,14,1],""candidate_count"":5,""sha256"":""b2f31a24e817732e06c23b6f24b495f5856815fca3078bd83a50aa36c410c61e""}]","[{""key"":[4,16,3],""started_at"":11.047800428901063,""closed_at"":13.047800428901063,""candidate_paths"":[[4,30,16],[4,34,16],[4,47,18,16]],""selected_path"":[4,34,16]},{""key"":[8,39,4],""started_at"":17.363738543523162,""closed_at"":19.363738543523162,""candidate_paths"":[[8,13,39],[8,24,27,39],[8,38,6,39],[8,39]],""selected_path"":[8,39]},{""key"":[42,40,2],""started_at"":3.2346965419599223,""closed_at"":5.234696541959922,""candidate_paths"":[[42,43,40],[42,44,40]],""selected_path"":[42,44,40]},{""key"":[46,14,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[46,12,4,14],[46,14],[46,17,14],[46,22,42,14],[46,34,14]],""selected_path"":[46,14]}]",46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,1,0.75,0.025510204081632654,0,1.3333333333333333,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
ett-mesh,39,600.0,46,46,0,0.347826,0.391304,0.0,0.49728,0.350108,0.49728,2.165453,2.26976,18,16,0,274,45,229,28,19.710464,10.471877,0.017453,7.805344,31.351132,39.156475,2.44728,1.231904,0.350108,4269,9157,13426,0.317965,7420,0.552659,835,0,196,5,4,3,31,15,0,0,0.866895,0.835766,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,14,4,"[{""key"":[4,16,3],""candidate_count"":3,""sha256"":""98e37b945ac38ca74adc95dad7244aa76bc0fb54e134d2cd7744836a56c6fec9""},{""key"":[8,39,4],""candidate_count"":4,""sha256"":""f66d7c014081a6f3b2dbdb4895024c5bb109841faeb22296d444c9ccc6d3984a""},{""key"":[42,40,2],""candidate_count"":2,""sha256"":""099c19881fd38037f68ad02d9244c5ee8fecbbcbc39fde7d919d9e3d660b91ce""},{""key"":[46,14,1],""candidate_count"":5,""sha256"":""b2f31a24e817732e06c23b6f24b495f5856815fca3078bd83a50aa36c410c61e""}]","[{""key"":[4,16,3],""started_at"":11.047800428901063,""closed_at"":13.047800428901063,""candidate_paths"":[[4,30,16],[4,34,16],[4,47,18,16]],""selected_path"":[4,34,16]},{""key"":[8,39,4],""started_at"":17.363738543523162,""closed_at"":19.363738543523162,""candidate_paths"":[[8,13,39],[8,24,27,39],[8,38,6,39],[8,39]],""selected_path"":[8,39]},{""key"":[42,40,2],""started_at"":3.2346965419599223,""closed_at"":5.234696541959922,""candidate_paths"":[[42,43,40],[42,44,40]],""selected_path"":[42,44,40]},{""key"":[46,14,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[46,12,4,14],[46,14],[46,17,14],[46,22,42,14],[46,34,14]],""selected_path"":[46,14]}]",46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,1,0.75,0.025510204081632654,0,1.3333333333333333,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
minhop-mesh,39,600.0,46,46,0,0.5,0.586957,0.0,0.486061,0.334123,0.486061,2.143872,2.215808,27,23,0,296,57,239,38,21.293056,11.864645,0.019774,8.43205,33.913601,42.345652,1.841115,0.925785,0.334123,5226,9278,14504,0.360314,7321,0.504757,896,0,196,5,4,4,42,4,0,0,0.887785,0.807432,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,21,4,"[{""key"":[4,16,3],""candidate_count"":3,""sha256"":""06b0242dd8148a77cdf2fb5f7a1b710978721c8038cfa42a8f5fe2ae65b444d6""},{""key"":[8,39,4],""candidate_count"":6,""sha256"":""d6ce022db2e1dfbf22ac8023e97c9f7fc39ab626cfcaee84a821f1067cdd32fd""},{""key"":[42,40,2],""candidate_count"":6,""sha256"":""c78b51bc04e65b445c2e304c14d5921a3282720a7a1c9e3c922931a492df4cab""},{""key"":[46,14,1],""candidate_count"":6,""sha256"":""52c4ddfed9029ff8c52804c2fb1f4c28a36a61763315d11e677073b3528caba8""}]","[{""key"":[4,16,3],""started_at"":11.047800428901063,""closed_at"":13.047800428901063,""candidate_paths"":[[4,2,20,16],[4,30,16],[4,34,16]],""selected_path"":[4,34,16]},{""key"":[8,39,4],""started_at"":17.363738543523162,""closed_at"":19.363738543523162,""candidate_paths"":[[8,9,18,39],[8,13,15,39],[8,13,39],[8,14,39],[8,31,19,39],[8,39]],""selected_path"":[8,39]},{""key"":[42,40,2],""started_at"":3.2346965419599223,""closed_at"":5.234696541959922,""candidate_paths"":[[42,0,40],[42,2,21,40],[42,7,40],[42,26,36,40],[42,26,40],[42,40]],""selected_path"":[42,40]},{""key"":[46,14,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[46,9,21,14],[46,14],[46,17,14],[46,22,18,14],[46,22,42,14],[46,34,14]],""selected_path"":[46,14]}]",46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,1,1.0,0.025510204081632654,0,1.25,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
meshecho,39,600.0,46,46,0,0.391304,0.391304,0.0,0.581113,0.465216,0.581113,2.165453,2.248179,18,18,0,275,45,230,29,19.7824,10.496106,0.017494,7.83383,31.419595,39.253425,2.180746,1.099022,0.465216,4383,9092,13475,0.325269,7261,0.53885,818,0,196,5,4,3,31,15,0,0,0.875661,0.836364,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,4,22,4,"[{""key"":[4,16,3],""candidate_count"":3,""sha256"":""212dc00695b7b19cfe66f354871b8ddf79fdc535c12362a03600acf28f99536e""},{""key"":[8,39,4],""candidate_count"":6,""sha256"":""792fb07d0f4f65f19a9d03457dbb54bfe8a6f72ba2b260f62db313e412dd0c8d""},{""key"":[42,40,2],""candidate_count"":9,""sha256"":""8bec13c7388bbbbef98df5ccb35b8cdf137120471af184f8dfaeedfbaf7a9112""},{""key"":[46,14,1],""candidate_count"":4,""sha256"":""53975288de209c52f0e128adb9de2394e7a2b365b6bd8f40ff25dd1592972d10""}]","[{""key"":[4,16,3],""started_at"":11.047800428901063,""closed_at"":13.047800428901063,""candidate_paths"":[[4,30,16],[4,34,16],[4,42,5,16]],""selected_path"":[4,34,16]},{""key"":[8,39,4],""started_at"":17.363738543523162,""closed_at"":19.363738543523162,""candidate_paths"":[[8,1,39],[8,9,18,39],[8,13,39],[8,14,39],[8,31,19,39],[8,39]],""selected_path"":[8,39]},{""key"":[42,40,2],""started_at"":3.2346965419599223,""closed_at"":5.234696541959922,""candidate_paths"":[[42,0,30,40],[42,0,40],[42,22,37,40],[42,26,40],[42,32,28,7,40],[42,32,28,40],[42,32,40],[42,34,23,40],[42,40]],""selected_path"":[42,40]},{""key"":[46,14,1],""started_at"":1.0,""closed_at"":3.0,""candidate_paths"":[[46,14],[46,17,14],[46,22,18,14],[46,34,14]],""selected_path"":[46,14]}]",46,0,4,4,4.6,16ceb3e5fbeac8d116491daeff6866bc23ef1d945024dff6886a537463143976,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,1,0.75,0.025510204081632654,0,1.3333333333333333,0.5986869604555719,0.9985622110828428,0.9999946754155578,0.9999999931854868,0.9999999999999553,0.16653061224489796,0.04244897959183674
meshtastic-like,40,600.0,49,49,0,0.489796,1.0,0.0,0.945121,0.89843,0.945121,1.63223,1.65054,49,24,0,683,610,73,73,49.132288,30.561669,0.050936,19.456386,79.793545,99.249931,4.135414,2.047179,0.89843,10955,22512,33467,0.327337,19335,0.577733,6795,2255,0,0,0,0,0,0,0,0,0.0,0.106881,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading,50,8250.0,4.0,unicast,poisson,0,0,0,0,[],[],49,0,4,4,4.9,668c018561fc4a691a7d8efa0d4da6bf8a9d0bc35bcca411d9c53fe5a17be6dc,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.1556859442368379,0.9918970401673821,0.9999745730362483,0.9999999758021579,0.9999999999999697,0.24326530612244898,0.08571428571428572
